product_id,product_family,product_department,product_category,product_subcategory,brand_name,product_name
1286,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Rice Soup
1287,Food,Canned Products,Fruit,Canned Fruit,Toucan,Toucan Canned Mixed Fruit
1288,Food,Canned Products,Fruit,Canned Fruit,Toucan,Toucan Canned Peaches
1289,Non-Consumable,Carousel,Specialty,Sunglasses,Toretti,Toretti Rosy Sunglasses
1290,Non-Consumable,Checkout,Hardware,Screwdrivers,Framton,Framton Eyeglass Screwdriver
1291,Non-Consumable,Checkout,Miscellaneous,Maps,Framton,Framton City Map
1292,Food,Dairy,Dairy,Cottage Cheese,Booker,Booker Low Fat Cottage Cheese
1293,Food,Dairy,Dairy,Sour Cream,Booker,Booker Low Fat Sour Cream
1294,Food,Dairy,Dairy,Sour Cream,Booker,Booker Sour Cream
1295,Food,Dairy,Dairy,Cheese,Booker,Booker Jack Cheese
1296,Food,Dairy,Dairy,Cheese,Booker,Booker Muenster Cheese
1297,Food,Dairy,Dairy,Cheese,Booker,Booker String Cheese
1298,Food,Dairy,Dairy,Cheese,Booker,Booker Low Fat String Cheese
1299,Food,Dairy,Dairy,Cheese,Booker,Booker Havarti Cheese
1300,Food,Dairy,Dairy,Cheese,Booker,Booker Head Cheese
1301,Food,Dairy,Dairy,Cheese,Booker,Booker Cheese Spread
1302,Food,Dairy,Dairy,Cheese,Booker,Booker Sharp Cheddar Cheese
1303,Food,Dairy,Dairy,Cheese,Booker,Booker Mild Cheddar Cheese
1304,Food,Dairy,Dairy,Cottage Cheese,Booker,Booker Large Curd Cottage Cheese
1305,Drink,Dairy,Dairy,Milk,Booker,Booker 2% Milk
1306,Drink,Dairy,Dairy,Milk,Booker,Booker Buttermilk
1307,Drink,Dairy,Dairy,Milk,Booker,Booker Chocolate Milk
1308,Drink,Dairy,Dairy,Milk,Booker,Booker 1% Milk
1309,Drink,Dairy,Dairy,Milk,Booker,Booker Whole Milk
1310,Food,Dairy,Dairy,Yogurt,Booker,Booker Strawberry Yogurt
1311,Food,Dairy,Dairy,Yogurt,Booker,Booker Blueberry Yogurt
1312,Food,Deli,Meat,Hot Dogs,Lake,Lake Chicken Hot Dogs
1313,Food,Deli,Meat,Bologna,Lake,Lake Pimento Loaf
1314,Food,Deli,Meat,Bologna,Lake,Lake Beef Bologna
1315,Food,Deli,Meat,Bologna,Lake,Lake Low Fat Bologna
1316,Food,Deli,Meat,Hot Dogs,Lake,Lake Turkey Hot Dogs
1317,Food,Deli,Meat,Hot Dogs,Lake,Lake Foot-Long Hot Dogs
1318,Food,Deli,Side Dishes,Deli Salads,Lake,Lake Low Fat Cole Slaw
1319,Food,Deli,Side Dishes,Deli Salads,Lake,Lake Cole Slaw
1320,Food,Deli,Meat,Fresh Chicken,Lake,Lake Roasted Chicken
1321,Food,Deli,Meat,Deli Meats,Lake,Lake Corned Beef
1322,Food,Deli,Meat,Deli Meats,Lake,Lake Sliced Turkey
1323,Food,Deli,Meat,Deli Meats,Lake,Lake Sliced Ham
1324,Food,Deli,Side Dishes,Deli Salads,Lake,Lake Potato Salad
1325,Food,Deli,Meat,Deli Meats,Lake,Lake Sliced Chicken
1326,Food,Eggs,Eggs,Eggs,Giant,Giant Small Brown Eggs
1327,Food,Eggs,Eggs,Eggs,Giant,Giant Large Brown Eggs
1328,Food,Eggs,Eggs,Eggs,Giant,Giant Small Eggs
1329,Food,Eggs,Eggs,Eggs,Giant,Giant Large Eggs
1330,Food,Eggs,Eggs,Eggs,Giant,Giant Egg Substitute
1331,Food,Frozen Foods,Breakfast Foods,Waffles,Carrington,Carrington Low Fat Waffles
1332,Food,Frozen Foods,Frozen Desserts,Popsicles,Carrington,Carrington Orange Popsicles
1333,Food,Frozen Foods,Meat,Frozen Chicken,Carrington,Carrington Frozen Chicken Breast
1334,Food,Frozen Foods,Breakfast Foods,Pancakes,Carrington,Carrington Frozen Pancakes
1335,Food,Frozen Foods,Vegetables,French Fries,Carrington,Carrington Low Fat French Fries
1336,Food,Frozen Foods,Pizza,Pizza,Carrington,Carrington Frozen Sausage Pizza
1337,Food,Frozen Foods,Breakfast Foods,Waffles,Carrington,Carrington Blueberry Waffles
1338,Food,Frozen Foods,Vegetables,French Fries,Carrington,Carrington Fajita French Fries
1339,Food,Frozen Foods,Breakfast Foods,Waffles,Carrington,Carrington Waffles
1340,Food,Frozen Foods,Pizza,Pizza,Carrington,Carrington Frozen Pepperoni Pizza
1341,Food,Frozen Foods,Pizza,Pizza,Carrington,Carrington Frozen Cheese Pizza
1342,Food,Frozen Foods,Pizza,Pizza,Carrington,Carrington Frozen Mushroom Pizza
1343,Food,Frozen Foods,Breakfast Foods,Waffles,Carrington,Carrington Apple Cinnamon Waffles
1344,Food,Frozen Foods,Vegetables,Frozen Vegetables,Carrington,Carrington Frozen Carrots
1345,Food,Frozen Foods,Frozen Entrees,TV Dinner,Carrington,Carrington Turkey TV Dinner
1346,Food,Frozen Foods,Frozen Entrees,TV Dinner,Carrington,Carrington Chicken TV Dinner
1347,Food,Frozen Foods,Frozen Entrees,TV Dinner,Carrington,Carrington Beef TV Dinner
1348,Food,Frozen Foods,Breakfast Foods,Pancake Mix,Carrington,Carrington Pancake Mix
1349,Food,Frozen Foods,Frozen Desserts,Popsicles,Carrington,Carrington Grape Popsicles
1350,Food,Frozen Foods,Vegetables,French Fries,Carrington,Carrington Home Style French Fries
1351,Food,Frozen Foods,Frozen Desserts,Popsicles,Carrington,Carrington Lime Popsicles
1352,Food,Frozen Foods,Frozen Desserts,Ice Cream,Carrington,Carrington Ice Cream
1353,Food,Frozen Foods,Frozen Desserts,Ice Cream,Carrington,Carrington Ice Cream Sandwich
1354,Food,Frozen Foods,Vegetables,Frozen Vegetables,Carrington,Carrington Frozen Cauliflower
1355,Food,Frozen Foods,Vegetables,Frozen Vegetables,Carrington,Carrington Frozen Broccoli
1356,Food,Frozen Foods,Vegetables,Frozen Vegetables,Carrington,Carrington Frozen Corn
1357,Food,Frozen Foods,Vegetables,Frozen Vegetables,Carrington,Carrington Frozen Peas
1358,Food,Frozen Foods,Frozen Desserts,Ice Cream,Carrington,Carrington Popsicles
1359,Food,Frozen Foods,Meat,Frozen Chicken,Carrington,Carrington Frozen Chicken Thighs
1360,Food,Frozen Foods,Meat,Frozen Chicken,Carrington,Carrington Frozen Chicken Wings
1361,Food,Frozen Foods,Frozen Desserts,Popsicles,Carrington,Carrington Lemon Popsicles
1362,Non-Consumable,Health and Hygiene,Bathroom Products,Conditioner,Hilltop,Hilltop Silky Smooth Hair Conditioner
1363,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Hilltop,Hilltop Tartar Control Toothpaste
1364,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Hilltop,Hilltop Whitening Toothpast
1365,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Hilltop,Hilltop Toothpaste
1366,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Hilltop,Hilltop Deodorant
1367,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Hilltop,Hilltop Conditioning Shampoo
1368,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Hilltop,Hilltop Extra Moisture Shampoo
1369,Non-Consumable,Health and Hygiene,Bathroom Products,Toothbrushes,Hilltop,Hilltop Angled Toothbrush
1370,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Hilltop,Hilltop Apricot Shampoo
1371,Non-Consumable,Health and Hygiene,Pain Relievers,Aspirin,Hilltop,Hilltop Childrens Aspirin
1372,Non-Consumable,Health and Hygiene,Pain Relievers,Aspirin,Hilltop,Hilltop Buffered Aspirin
1373,Non-Consumable,Health and Hygiene,Pain Relievers,Ibuprofen,Hilltop,Hilltop 200 MG Ibuprofen
1374,Non-Consumable,Health and Hygiene,Pain Relievers,Acetominifen,Hilltop,Hilltop 200 MG Acetominifen
1375,Non-Consumable,Health and Hygiene,Decongestants,Nasal Sprays,Hilltop,Hilltop HCL Nasal Spray
1376,Non-Consumable,Health and Hygiene,Decongestants,Nasal Sprays,Hilltop,Hilltop Dishwasher Detergent
1377,Non-Consumable,Health and Hygiene,Cold Remedies,Cold Remedies,Hilltop,Hilltop Multi-Symptom Cold Remedy
1378,Non-Consumable,Health and Hygiene,Cold Remedies,Cold Remedies,Hilltop,Hilltop Childrens Cold Remedy
1379,Non-Consumable,Health and Hygiene,Bathroom Products,Mouthwash,Hilltop,Hilltop Laundry Detergent
1380,Non-Consumable,Health and Hygiene,Bathroom Products,Mouthwash,Hilltop,Hilltop Mint Mouthwash
1381,Non-Consumable,Household,Electrical,Lightbulbs,Sunset,Sunset 60 Watt Lightbulb
1382,Non-Consumable,Household,Plastic Products,Plastic Utensils,Sunset,Sunset Plastic Forks
1383,Non-Consumable,Household,Plastic Products,Plastic Utensils,Sunset,Sunset Plastic Spoons
1384,Non-Consumable,Household,Plastic Products,Plastic Utensils,Sunset,Sunset Plastic Knives
1385,Non-Consumable,Household,Electrical,Batteries,Sunset,Sunset C-Size Batteries
1386,Non-Consumable,Household,Electrical,Lightbulbs,Sunset,Sunset 100 Watt Lightbulb
1387,Non-Consumable,Household,Electrical,Batteries,Sunset,Sunset AAA-Size Batteries
1388,Non-Consumable,Household,Paper Products,Paper Dishes,Sunset,Sunset Paper Plates
1389,Non-Consumable,Household,Paper Products,Paper Dishes,Sunset,Sunset Paper Cups
1390,Non-Consumable,Household,Electrical,Lightbulbs,Sunset,Sunset 75 Watt Lightbulb
1391,Non-Consumable,Household,Cleaning Supplies,Cleaners,Sunset,Sunset Toilet Bowl Cleaner
1392,Non-Consumable,Household,Cleaning Supplies,Cleaners,Sunset,Sunset Counter Cleaner
1393,Non-Consumable,Household,Cleaning Supplies,Cleaners,Sunset,Sunset Glass Cleaner
1394,Non-Consumable,Household,Electrical,Lightbulbs,Sunset,Sunset 25 Watt Lightbulb
1395,Non-Consumable,Household,Electrical,Batteries,Sunset,Sunset AA-Size Batteries
1396,Non-Consumable,Household,Electrical,Batteries,Sunset,Sunset D-Size Batteries
1397,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Paper Towels
1398,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Soft Napkins
1399,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Scented Tissue
1400,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Toilet Paper
1401,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Tissues
1402,Non-Consumable,Household,Paper Products,Paper Wipes,Sunset,Sunset Scented Toilet Tissue
1403,Non-Consumable,Household,Cleaning Supplies,Deodorizers,Sunset,Sunset Room Freshener
1404,Non-Consumable,Household,Kitchen Products,Pots and Pans,Sunset,Sunset Frying Pan
1405,Non-Consumable,Household,Kitchen Products,Pot Cleaners,Sunset,Sunset Copper Cleaner
1406,Non-Consumable,Household,Candles,Candles,Sunset,Sunset Bees Wax Candles
1407,Non-Consumable,Household,Kitchen Products,Pot Cleaners,Sunset,Sunset Silver Cleaner
1408,Non-Consumable,Household,Kitchen Products,Pot Scrubbers,Sunset,Sunset Copper Pot Scrubber
1409,Non-Consumable,Household,Bathroom Products,Toilet Brushes,Sunset,Sunset Economy Toilet Brush
1410,Non-Consumable,Household,Hardware,Tools,Sunset,Sunset Scissors
1411,Non-Consumable,Household,Kitchen Products,Sponges,Sunset,Sunset Large Sponge
1412,Non-Consumable,Household,Hardware,Tools,Sunset,Sunset Screw Driver
1413,Food,Meat,Meat,Hamburger,Gerolli,Gerolli Extra Lean Hamburger
1414,Food,Meat,Meat,Hamburger,Gerolli,Gerolli Seasoned Hamburger
1415,Non-Consumable,Periodicals,Magazines,Sports Magazines,Gauss,Gauss Monthly Sports Magazine
1416,Non-Consumable,Periodicals,Magazines,Auto Magazines,Gauss,Gauss Monthly Auto Magazine
1417,Non-Consumable,Periodicals,Magazines,Computer Magazines,Gauss,Gauss Monthly Computer Magazine
1418,Non-Consumable,Periodicals,Magazines,Home Magazines,Gauss,Gauss Monthly Home Magazine
1419,Non-Consumable,Periodicals,Magazines,Fashion Magazines,Gauss,Gauss Monthly Fashion Magazine
1420,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Summer Squash
1421,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Corn on the Cob
1422,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Asparagus
1423,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Sweet Peas
1424,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos New Potatos
1425,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Beets
1426,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Prepared Salad
1427,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Onions
1428,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Green Pepper
1429,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Shitake Mushrooms
1430,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Lettuce
1431,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Elephant Garlic
1432,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Red Pepper
1433,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Garlic
1434,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Potatos
1435,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Cauliflower
1436,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Tomatos
1437,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Mushrooms
1438,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Baby Onion
1439,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Dried Mushrooms
1440,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Fresh Lima Beans
1441,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Squash
1442,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Limes
1443,Food,Produce,Packaged Vegetables,Tofu,Hermanos,Hermanos Firm Tofu
1444,Food,Produce,Specialty,Nuts,Hermanos,Hermanos Almonds
1445,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Macintosh Apples
1446,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Golden Delcious Apples
1447,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Red Delcious Apples
1448,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Lemons
1449,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Fancy Plums
1450,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Plums
1451,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Peaches
1452,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Broccoli
1453,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Mandarin Oranges
1454,Food,Produce,Specialty,Nuts,Hermanos,Hermanos Mixed Nuts
1455,Food,Produce,Specialty,Nuts,Hermanos,Hermanos Canned Peanuts
1456,Food,Produce,Vegetables,Fresh Vegetables,Hermanos,Hermanos Sweet Onion
1457,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Cantelope
1458,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Honey Dew
1459,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Fuji Apples
1460,Food,Produce,Specialty,Nuts,Hermanos,Hermanos Walnuts
1461,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Oranges
1462,Food,Produce,Fruit,Fresh Fruit,Hermanos,Hermanos Tangerines
1463,Food,Produce,Specialty,Nuts,Hermanos,Hermanos Party Nuts
1464,Food,Seafood,Seafood,Fresh Fish,Amigo,Amigo Lox
1465,Food,Seafood,Seafood,Shellfish,Amigo,Amigo Scallops
1466,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Low Fat Cookies
1467,Food,Snack Foods,Snack Foods,Chips,Fort West,Fort West BBQ Potato Chips
1468,Food,Snack Foods,Snack Foods,Chips,Fort West,Fort West Corn Chips
1469,Food,Snack Foods,Snack Foods,Chips,Fort West,Fort West Low Fat BBQ Chips
1470,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Sugar Cookies
1471,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Chocolate Chip Cookies
1472,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Fudge Cookies
1473,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Fudge Brownies
1474,Food,Snack Foods,Snack Foods,Chips,Fort West,Fort West Potato Chips
1475,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Lemon Cookies
1476,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Graham Crackers
1477,Food,Snack Foods,Snack Foods,Crackers,Fort West,Fort West Cheese Crackers
1478,Food,Snack Foods,Snack Foods,Popcorn,Fort West,Fort West Buttered Popcorn
1479,Food,Snack Foods,Snack Foods,Popcorn,Fort West,Fort West No Salt Popcorn
1480,Food,Snack Foods,Snack Foods,Popcorn,Fort West,Fort West Low Fat Popcorn
1481,Food,Snack Foods,Snack Foods,Dips,Fort West,Fort West Salsa Dip
1482,Food,Snack Foods,Snack Foods,Dips,Fort West,Fort West Avocado Dip
1483,Food,Snack Foods,Snack Foods,Pretzels,Fort West,Fort West Salted Pretzels
1484,Food,Snack Foods,Snack Foods,Dips,Fort West,Fort West Cheese Dip
1485,Food,Snack Foods,Snack Foods,Dips,Fort West,Fort West Fondue Mix
1486,Food,Snack Foods,Snack Foods,Donuts,Fort West,Fort West Mini Donuts
1487,Food,Snack Foods,Snack Foods,Dried Meat,Fort West,Fort West Beef Jerky
1488,Food,Snack Foods,Snack Foods,Donuts,Fort West,Fort West Chocolate Donuts
1489,Food,Snack Foods,Snack Foods,Chips,Fort West,Fort West Low Fat Chips
1490,Food,Snack Foods,Snack Foods,Crackers,Fort West,Fort West Sesame Crackers
1491,Food,Snack Foods,Snack Foods,Cookies,Fort West,Fort West Frosted Cookies
1492,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Dried Apples
1493,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Apple Fruit Roll
1494,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Strawberry Fruit Roll
1495,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Raspberry Fruit Roll
1496,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Grape Fruit Roll
1497,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Dried Dates
1498,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Raisins
1499,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Golden Raisins
1500,Food,Snack Foods,Snack Foods,Dried Fruit,Fort West,Fort West Dried Apricots
1501,Food,Snack Foods,Snack Foods,Donuts,Fort West,Fort West Frosted Donuts
1502,Food,Snacks,Candy,Chocolate Candy,Gulf Coast,Gulf Coast Tasty Candy Bar
1503,Food,Snacks,Candy,Chocolate Candy,Gulf Coast,Gulf Coast Mint Chocolate Bar
1504,Food,Snacks,Candy,Chocolate Candy,Gulf Coast,Gulf Coast Malted Milk Balls
1505,Food,Snacks,Candy,Chocolate Candy,Gulf Coast,Gulf Coast Semi-Sweet Chocolate Bar
1506,Food,Snacks,Candy,Gum,Gulf Coast,Gulf Coast Bubble Gum
1507,Food,Snacks,Candy,Hard Candy,Gulf Coast,Gulf Coast Spicy Mints
1508,Food,Snacks,Candy,Hard Candy,Gulf Coast,Gulf Coast Mints
1509,Food,Snacks,Candy,Chocolate Candy,Gulf Coast,Gulf Coast White Chocolate Bar
1510,Food,Starchy Foods,Starchy Foods,Pasta,Jardon,Jardon Ravioli
1511,Food,Starchy Foods,Starchy Foods,Pasta,Jardon,Jardon Manicotti
1512,Food,Starchy Foods,Starchy Foods,Pasta,Jardon,Jardon Spaghetti
1513,Food,Starchy Foods,Starchy Foods,Rice,Jardon,Jardon Thai Rice
1514,Food,Starchy Foods,Starchy Foods,Rice,Jardon,Jardon Rice Medly
1515,Drink,Alcoholic Beverages,Beer and Wine,Beer,Top Measure,Top Measure Imported Beer
1516,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure Light Wine
1517,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure Chardonnay Wine
1518,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure Chablis Wine
1519,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure Merlot Wine
1520,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure Chardonnay
1521,Drink,Alcoholic Beverages,Beer and Wine,Wine,Top Measure,Top Measure White Zinfandel Wine
1522,Drink,Alcoholic Beverages,Beer and Wine,Beer,Top Measure,Top Measure Light Beer
1523,Food,Baked Goods,Bread,Sliced Bread,Modell,Modell Pumpernickel Bread
1524,Food,Baked Goods,Bread,Sliced Bread,Modell,Modell White Bread
1525,Food,Baked Goods,Bread,Sliced Bread,Modell,Modell Rye Bread
1526,Food,Baked Goods,Bread,Muffins,Modell,Modell English Muffins
1527,Food,Baked Goods,Bread,Muffins,Modell,Modell Cranberry Muffins
1528,Food,Baked Goods,Bread,Muffins,Modell,Modell Muffins
1529,Food,Baked Goods,Bread,Bagels,Modell,Modell Bagels
1530,Food,Baked Goods,Bread,Muffins,Modell,Modell Blueberry Muffins
1531,Food,Baked Goods,Bread,Sliced Bread,Modell,Modell Wheat Bread
1532,Food,Baking Goods,Baking Goods,Cooking Oil,CDR,CDR Sesame Oil
1533,Food,Baking Goods,Jams and Jellies,Peanut Butter,CDR,CDR Chunky Peanut Butter
1534,Drink,Beverages,Hot Beverages,Chocolate,CDR,CDR Hot Chocolate
1535,Food,Baking Goods,Baking Goods,Sugar,CDR,CDR Brown Sugar
1536,Food,Baking Goods,Baking Goods,Sugar,CDR,CDR White Sugar
1537,Drink,Beverages,Hot Beverages,Coffee,CDR,CDR French Roast Coffee
1538,Drink,Beverages,Hot Beverages,Coffee,CDR,CDR Decaf Coffee
1539,Drink,Beverages,Hot Beverages,Coffee,CDR,CDR Regular Coffee
1540,Food,Baking Goods,Baking Goods,Cooking Oil,CDR,CDR Vegetable Oil
1541,Food,Baking Goods,Baking Goods,Cooking Oil,CDR,CDR Corn Oil
1542,Food,Baking Goods,Baking Goods,Sauces,CDR,CDR Tomato Sauce
1543,Food,Baking Goods,Baking Goods,Cooking Oil,CDR,CDR Canola Oil
1544,Food,Baking Goods,Jams and Jellies,Preserves,CDR,CDR Grape Preserves
1545,Drink,Beverages,Hot Beverages,Coffee,CDR,CDR Columbian Coffee
1546,Food,Baking Goods,Jams and Jellies,Jelly,CDR,CDR Strawberry Jelly
1547,Food,Baking Goods,Baking Goods,Spices,CDR,CDR Pepper
1548,Food,Baking Goods,Jams and Jellies,Preserves,CDR,CDR Low Fat Apple Butter
1549,Food,Baking Goods,Baking Goods,Spices,CDR,CDR Salt
1550,Food,Baking Goods,Jams and Jellies,Preserves,CDR,CDR Apple Butter
1551,Food,Baking Goods,Baking Goods,Spices,CDR,CDR Oregano
1552,Food,Baking Goods,Jams and Jellies,Jelly,CDR,CDR Apple Jelly
1553,Food,Baking Goods,Jams and Jellies,Jam,CDR,CDR Grape Jam
1554,Food,Baking Goods,Jams and Jellies,Jam,CDR,CDR Apple Jam
1555,Food,Baking Goods,Jams and Jellies,Jam,CDR,CDR Strawberry Jam
1556,Food,Baking Goods,Jams and Jellies,Peanut Butter,CDR,CDR Creamy Peanut Butter
1557,Food,Baking Goods,Jams and Jellies,Preserves,CDR,CDR Strawberry Preserves
1558,Food,Baking Goods,Jams and Jellies,Peanut Butter,CDR,CDR Extra Chunky Peanut Butter
1559,Food,Baking Goods,Jams and Jellies,Preserves,CDR,CDR Apple Preserves
1560,Food,Baking Goods,Jams and Jellies,Jelly,CDR,CDR Grape Jelly
